Row,Month,Australian,International,OutFlightsAll,OutSeatsMax,Country,State,Latitude,Longitude,Population,Melbourne_Country,Melbourne_State,Melbourne_Latitude,Melbourne_Longitude,Melbourne_Population,PaxOut,PaxOut2,Average_Load_Factor,Port Country,Port Region,Airline_Count,Month_Name,Month_Number
3496,1/09/2018,Melbourne,Beijing,15,4365,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,3747,3747,0.8584,China,NE Asia,1,September,9
3497,1/09/2018,Melbourne,Bangkok,70,22610,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,18896,18896,0.8357,Thailand,SE Asia,2,September,9
3498,1/09/2018,Melbourne,Hong Kong,134,39506,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,31656,31656,0.8013,Hong Kong (SAR),NE Asia,3,September,9
3499,1/09/2018,Melbourne,Ho Chi Minh City,43,13505,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,10828,10828,0.8018,Vietnam,SE Asia,2,September,9
3500,1/09/2018,Melbourne,Honolulu,14,4690,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,4393,4393,0.9367,USA,N America,1,September,9
3501,1/09/2018,Melbourne,Kuala Lumpur,150,45868,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,33162,33162,0.723,Malaysia,SE Asia,3,September,9
3502,1/09/2018,Melbourne,Jakarta,10,2582,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,2022,2022,0.7831,Indonesia,SE Asia,1,September,9
3503,1/09/2018,Melbourne,Doha,30,15510,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,13514,13514,0.8713,Qatar,Middle East,1,September,9
3504,1/09/2018,Melbourne,Denpasar,161,40179,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,34548,34548,0.8599,Indonesia,SE Asia,4,September,9
3505,1/09/2018,Melbourne,Dubai,90,44173,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,31001,31001,0.7018,United Arab Emirates,Middle East,1,September,9
3506,1/09/2018,Melbourne,Hangzhou,9,2215,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,1385,1385,0.6253,China,NE Asia,1,September,9
3507,1/09/2018,Melbourne,Guangzhou,56,15792,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,15103,15103,0.9564,China,NE Asia,1,September,9
3508,1/10/2018,Melbourne,Qingdao,9,1998,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,1579,1579,0.7903,China,NE Asia,1,October,10
3509,1/10/2018,Melbourne,Phuket,16,5360,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,4724,4724,0.8813,Thailand,SE Asia,1,October,10
3510,1/10/2018,Melbourne,Queenstown,47,8261,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,5191,5191,0.6284,New Zealand,New Zealand,3,October,10
3511,1/10/2018,Melbourne,Santiago,13,3900,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,2566,2566,0.6579,Chile,S America,1,October,10
3512,1/10/2018,Melbourne,San Francisco,16,3773,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,2574,2574,0.6822,USA,N America,1,October,10
3513,1/10/2018,Melbourne,Manila,36,12775,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,6501,6501,0.5089,Philippines,SE Asia,2,October,10
3514,1/10/2018,Melbourne,Los Angeles,90,31468,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,24198,24198,0.769,USA,N America,3,October,10
3515,1/10/2018,Melbourne,Nadi,61,10964,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,8301,8301,0.7571,Fiji,Islands,2,October,10
3516,1/10/2018,Melbourne,Noumea,14,2152,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1631,1631,0.7579,New Caledonia,Islands,1,October,10
3517,1/10/2018,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2577,2577,0.7743,India,S Asia,1,October,10
3518,1/10/2018,Melbourne,Wellington,76,14564,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,10395,10395,0.7137,New Zealand,New Zealand,3,October,10
3519,1/10/2018,Melbourne,Vancouver,13,3814,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,1808,1808,0.474,Canada,N America,1,October,10
3520,1/10/2018,Melbourne,Xiamen,18,4430,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,2081,2081,0.4698,China,NE Asia,1,October,10
3521,1/10/2018,Melbourne,Zhengzhou,9,3015,China,Henan,34.756942,113.663147,2636000,Australia,Victoria,-37.818086,144.97307,4170000,1239,1239,0.4109,China,NE Asia,1,October,10
3522,1/10/2018,Melbourne,Xi'an,9,2551,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1787,1787,0.7005,China,NE Asia,1,October,10
3523,1/10/2018,Melbourne,Shenzhen,13,3666,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,2631,2631,0.7177,China,NE Asia,1,October,10
3524,1/10/2018,Melbourne,Shanghai,59,14364,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,10987,10987,0.7649,China,NE Asia,2,October,10
3525,1/10/2018,Melbourne,Singapore,251,87534,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,56669,56669,0.6474,Singapore,SE Asia,5,October,10
3526,1/10/2018,Melbourne,Tokyo,66,15538,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,12194,12194,0.7848,Japan,NE Asia,3,October,10
3527,1/10/2018,Melbourne,Taipei,14,4284,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3182,3182,0.7428,Taiwan,NE Asia,1,October,10
3528,1/10/2018,Melbourne,London,30,7052,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1886,1886,0.2674,UK,Europe,1,October,10
3529,1/10/2018,Melbourne,Chengdu,13,3365,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,2696,2696,0.8012,China,NE Asia,1,October,10
3530,1/10/2018,Melbourne,Changsha,8,2011,China,Hunan,28.201916,112.968047,2604000,Australia,Victoria,-37.818086,144.97307,4170000,1340,1340,0.6663,China,NE Asia,1,October,10
3531,1/10/2018,Melbourne,Chongqing,9,2387,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,1052,1052,0.4407,China,NE Asia,1,October,10
3532,1/10/2018,Melbourne,Colombo,31,8277,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,5198,5198,0.628,Sri Lanka,S Asia,1,October,10
3533,1/10/2018,Melbourne,Christchurch,118,20556,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,15772,15772,0.7673,New Zealand,New Zealand,4,October,10
3534,1/10/2018,Melbourne,Auckland,296,63914,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,54705,54705,0.8559,New Zealand,New Zealand,4,October,10
3535,1/10/2018,Melbourne,Abu Dhabi,62,18611,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,11540,11540,0.6201,United Arab Emirates,Middle East,1,October,10
3536,1/10/2018,Melbourne,Bandar Seri Begawan,31,8910,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,3732,3732,0.4189,Brunei,SE Asia,1,October,10
3537,1/10/2018,Melbourne,Beijing,16,4656,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,3539,3539,0.7601,China,NE Asia,1,October,10
3538,1/10/2018,Melbourne,Bangkok,71,22945,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,19075,19075,0.8313,Thailand,SE Asia,2,October,10
3539,1/10/2018,Melbourne,Hong Kong,139,41012,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,33154,33154,0.8084,Hong Kong (SAR),NE Asia,3,October,10
3540,1/10/2018,Melbourne,Ho Chi Minh City,43,13475,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,8937,8937,0.6632,Vietnam,SE Asia,2,October,10
3541,1/10/2018,Melbourne,Honolulu,15,5025,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,4212,4212,0.8382,USA,N America,1,October,10
3542,1/10/2018,Melbourne,Kuala Lumpur,152,45332,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,29111,29111,0.6422,Malaysia,SE Asia,3,October,10
3543,1/10/2018,Melbourne,Jakarta,21,5559,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,3235,3235,0.5819,Indonesia,SE Asia,1,October,10
3544,1/10/2018,Melbourne,Doha,30,15510,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,8017,8017,0.5169,Qatar,Middle East,1,October,10
3545,1/10/2018,Melbourne,Denpasar,164,41391,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,32373,32373,0.7821,Indonesia,SE Asia,4,October,10
3546,1/10/2018,Melbourne,Dubai,93,45903,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,16413,16413,0.3576,United Arab Emirates,Middle East,1,October,10
3547,1/10/2018,Melbourne,Hangzhou,8,1930,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,1154,1154,0.5979,China,NE Asia,1,October,10
3548,1/10/2018,Melbourne,Guangzhou,62,17484,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,16564,16564,0.9474,China,NE Asia,1,October,10
3549,1/11/2018,Melbourne,Qingdao,12,2664,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2349,2349,0.8818,China,NE Asia,1,November,11
3550,1/11/2018,Melbourne,Phuket,17,5695,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,5071,5071,0.8904,Thailand,SE Asia,1,November,11
3551,1/11/2018,Melbourne,Queenstown,50,8897,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,6865,6865,0.7716,New Zealand,New Zealand,3,November,11
3552,1/11/2018,Melbourne,Santiago,13,3900,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,2611,2611,0.6695,Chile,S America,1,November,11
3553,1/11/2018,Melbourne,San Francisco,16,3768,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,2591,2591,0.6876,USA,N America,1,November,11
3554,1/11/2018,Melbourne,Manila,42,14629,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,8565,8565,0.5855,Philippines,SE Asia,2,November,11
3555,1/11/2018,Melbourne,Los Angeles,87,30228,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,23111,23111,0.7646,USA,N America,3,November,11
3556,1/11/2018,Melbourne,Nadi,44,7816,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,6160,6160,0.7881,Fiji,Islands,2,November,11
3557,1/11/2018,Melbourne,Noumea,12,2052,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1197,1197,0.5833,New Caledonia,Islands,1,November,11
3558,1/11/2018,Melbourne,New Delhi,13,3328,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,2997,2997,0.9005,India,S Asia,1,November,11
3559,1/11/2018,Melbourne,Wellington,77,14797,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,11190,11190,0.7562,New Zealand,New Zealand,3,November,11
3560,1/11/2018,Melbourne,Vancouver,15,4405,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,3250,3250,0.7378,Canada,N America,1,November,11
3561,1/11/2018,Melbourne,Xiamen,18,4210,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,2065,2065,0.4905,China,NE Asia,1,November,11
3562,1/11/2018,Melbourne,Zhengzhou,8,2680,China,Henan,34.756942,113.663147,2636000,Australia,Victoria,-37.818086,144.97307,4170000,1484,1484,0.5537,China,NE Asia,1,November,11
3563,1/11/2018,Melbourne,Xi'an,8,2140,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,1968,1968,0.9196,China,NE Asia,1,November,11
3564,1/11/2018,Melbourne,Shenzhen,13,3666,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,3376,3376,0.9209,China,NE Asia,1,November,11
3565,1/11/2018,Melbourne,Shanghai,66,17389,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,15592,15592,0.8967,China,NE Asia,2,November,11
3566,1/11/2018,Melbourne,Singapore,249,84074,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,63700,63700,0.7577,Singapore,SE Asia,5,November,11
3567,1/11/2018,Melbourne,Tokyo,70,17044,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,11851,11851,0.6953,Japan,NE Asia,3,November,11
3568,1/11/2018,Melbourne,Taipei,12,4296,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,3355,3355,0.781,Taiwan,NE Asia,1,November,11
3569,1/11/2018,Melbourne,Chongqing,9,2433,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,1909,1909,0.7846,China,NE Asia,1,November,11
3570,1/11/2018,Melbourne,Chengdu,13,3903,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,3743,3743,0.959,China,NE Asia,1,November,11
3571,1/11/2018,Melbourne,Christchurch,134,23284,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,18535,18535,0.796,New Zealand,New Zealand,4,November,11
3572,1/11/2018,Melbourne,Denpasar,136,35434,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,26440,26440,0.7462,Indonesia,SE Asia,4,November,11
3573,1/11/2018,Melbourne,Colombo,30,8880,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,6402,6402,0.7209,Sri Lanka,S Asia,1,November,11
3574,1/11/2018,Melbourne,Auckland,303,66511,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,57125,57125,0.8589,New Zealand,New Zealand,4,November,11
3575,1/11/2018,Melbourne,Abu Dhabi,60,17820,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,13234,13234,0.7426,United Arab Emirates,Middle East,1,November,11
3576,1/11/2018,Melbourne,Bandar Seri Begawan,31,7777,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,4445,4445,0.5716,Brunei,SE Asia,1,November,11
3577,1/11/2018,Melbourne,Beijing,25,7275,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,6337,6337,0.8711,China,NE Asia,1,November,11
3578,1/11/2018,Melbourne,Bangkok,60,19442,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,18069,18069,0.9294,Thailand,SE Asia,2,November,11
3579,1/11/2018,Melbourne,Honolulu,12,4020,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,3691,3691,0.9182,USA,N America,1,November,11
3580,1/11/2018,Melbourne,Hong Kong,140,41370,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,36853,36853,0.8908,Hong Kong (SAR),NE Asia,3,November,11
3581,1/11/2018,Melbourne,Jakarta,17,4238,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,3514,3514,0.8292,Indonesia,SE Asia,1,November,11
3582,1/11/2018,Melbourne,London,30,7057,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1485,1485,0.2104,UK,Europe,1,November,11
3583,1/11/2018,Melbourne,Kuala Lumpur,150,44880,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,31875,31875,0.7102,Malaysia,SE Asia,3,November,11
3584,1/11/2018,Melbourne,Dubai,90,40543,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,20955,20955,0.5169,United Arab Emirates,Middle East,1,November,11
3585,1/11/2018,Melbourne,Doha,30,15510,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,10375,10375,0.6689,Qatar,Middle East,1,November,11
3586,1/11/2018,Melbourne,Guangzhou,60,16920,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,16543,16543,0.9777,China,NE Asia,1,November,11
3587,1/11/2018,Melbourne,Ho Chi Minh City,42,13170,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,10863,10863,0.8248,Vietnam,SE Asia,2,November,11
3588,1/11/2018,Melbourne,Hangzhou,9,2104,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,1385,1385,0.6583,China,NE Asia,1,November,11
3589,1/12/2018,Melbourne,Phuket,17,5695,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,5316,5316,0.9335,Thailand,SE Asia,1,December,12
3590,1/12/2018,Melbourne,Noumea,14,2260,French Republic,Sud,-22.262528,166.444285,93060,Australia,Victoria,-37.818086,144.97307,4170000,1406,1406,0.6221,New Caledonia,Islands,1,December,12
3591,1/12/2018,Melbourne,Qingdao,13,2886,China,Shandong,36.091925,120.328063,2866000,Australia,Victoria,-37.818086,144.97307,4170000,2685,2685,0.9304,China,NE Asia,1,December,12
3592,1/12/2018,Melbourne,San Francisco,14,3301,United States,California,37.769196,-122.417169,3450000,Australia,Victoria,-37.818086,144.97307,4170000,2724,2724,0.8252,USA,N America,1,December,12
3593,1/12/2018,Melbourne,Queenstown,73,12847,New Zealand,Otago,-45.02111,168.739167,15000,Australia,Victoria,-37.818086,144.97307,4170000,9324,9324,0.7258,New Zealand,New Zealand,3,December,12
3594,1/12/2018,Melbourne,Los Angeles,92,31768,United States,California,33.991924,-118.181926,12500000,Australia,Victoria,-37.818086,144.97307,4170000,28077,28077,0.8838,USA,N America,3,December,12
3595,1/12/2018,Melbourne,London,31,6861,United Kingdom,Westminster,51.501941,-0.118668,8567000,Australia,Victoria,-37.818086,144.97307,4170000,1403,1403,0.2045,UK,Europe,1,December,12
3596,1/12/2018,Melbourne,Manila,44,14953,Philippines,Metropolitan Manila,14.606105,120.980271,11100000,Australia,Victoria,-37.818086,144.97307,4170000,11793,11793,0.7887,Philippines,SE Asia,2,December,12
3597,1/12/2018,Melbourne,New Delhi,14,3584,India,Delhi,28.600023,77.19998,317797,Australia,Victoria,-37.818086,144.97307,4170000,3513,3513,0.9802,India,S Asia,1,December,12
3598,1/12/2018,Melbourne,Nadi,49,8299,Fiji,Central,-17.755391,177.443378,42000,Australia,Victoria,-37.818086,144.97307,4170000,6867,6867,0.8274,Fiji,Islands,2,December,12
3599,1/12/2018,Melbourne,Vancouver,18,5346,Canada,British Columbia,49.275362,-123.12359,2313328,Australia,Victoria,-37.818086,144.97307,4170000,4736,4736,0.8859,Canada,N America,1,December,12
3600,1/12/2018,Melbourne,Tokyo,68,16162,Japan,Tokyo,35.686963,139.749462,35676000,Australia,Victoria,-37.818086,144.97307,4170000,13051,13051,0.8075,Japan,NE Asia,3,December,12
3601,1/12/2018,Melbourne,Wellington,80,15339,New Zealand,Manawatu-Wanganui,-41.299988,174.783266,393400,Australia,Victoria,-37.818086,144.97307,4170000,11130,11130,0.7256,New Zealand,New Zealand,3,December,12
3602,1/12/2018,Melbourne,Xi'an,9,2400,China,Shaanxi,34.276971,108.89305,4009000,Australia,Victoria,-37.818086,144.97307,4170000,2206,2206,0.9192,China,NE Asia,1,December,12
3603,1/12/2018,Melbourne,Xiamen,21,4935,China,Fujian,24.451938,118.078071,2519000,Australia,Victoria,-37.818086,144.97307,4170000,2792,2792,0.5658,China,NE Asia,1,December,12
3604,1/12/2018,Melbourne,Shanghai,78,20958,China,Shanghai,31.218398,121.434559,14987000,Australia,Victoria,-37.818086,144.97307,4170000,19131,19131,0.9128,China,NE Asia,2,December,12
3605,1/12/2018,Melbourne,Santiago,13,3900,Chile,RegiÃƒÂ³n Metropolitana de Santiago,-33.448068,-70.668987,5720000,Australia,Victoria,-37.818086,144.97307,4170000,2682,2682,0.6877,Chile,S America,1,December,12
3606,1/12/2018,Melbourne,Shenzhen,13,3666,China,Guangdong,22.554316,114.120177,7581000,Australia,Victoria,-37.818086,144.97307,4170000,3365,3365,0.9179,China,NE Asia,1,December,12
3607,1/12/2018,Melbourne,Taipei,14,5012,Taiwan,Taipei City,25.035833,121.568333,6900273,Australia,Victoria,-37.818086,144.97307,4170000,4769,4769,0.9515,Taiwan,NE Asia,1,December,12
3608,1/12/2018,Melbourne,Singapore,270,95493,Singapore,,1.294979,103.853875,5183700,Australia,Victoria,-37.818086,144.97307,4170000,82560,82560,0.8646,Singapore,SE Asia,5,December,12
3609,1/12/2018,Melbourne,Chongqing,13,3705,China,Chongqing,29.566923,106.593036,6461000,Australia,Victoria,-37.818086,144.97307,4170000,3615,3615,0.9757,China,NE Asia,1,December,12
3610,1/12/2018,Melbourne,Chengdu,14,4270,China,Sichuan,30.671946,104.068074,4123000,Australia,Victoria,-37.818086,144.97307,4170000,4174,4174,0.9775,China,NE Asia,1,December,12
3611,1/12/2018,Melbourne,Christchurch,144,24974,New Zealand,Canterbury,-43.535022,172.630023,363200,Australia,Victoria,-37.818086,144.97307,4170000,20084,20084,0.8042,New Zealand,New Zealand,4,December,12
3612,1/12/2018,Melbourne,Denpasar,162,41353,Indonesia,Bali,-8.748168,115.167172,4300000,Australia,Victoria,-37.818086,144.97307,4170000,32256,32256,0.78,Indonesia,SE Asia,4,December,12
3613,1/12/2018,Melbourne,Colombo,31,9176,Sri Lanka,Colombo,6.931966,79.857751,217000,Australia,Victoria,-37.818086,144.97307,4170000,8808,8808,0.9599,Sri Lanka,S Asia,1,December,12
3614,1/12/2018,Melbourne,Auckland,340,73560,New Zealand,Auckland,-36.848055,174.763027,1377200,Australia,Victoria,-37.818086,144.97307,4170000,63134,63134,0.8583,New Zealand,New Zealand,4,December,12
3615,1/12/2018,Melbourne,Abu Dhabi,62,18414,United Arab Emirates,Abu Dhabi,24.466684,54.366593,603492,Australia,Victoria,-37.818086,144.97307,4170000,17873,17873,0.9706,United Arab Emirates,Middle East,1,December,12
3616,1/12/2018,Melbourne,Bandar Seri Begawan,31,7874,Brunei,Brunei and Muara,4.883331,114.933284,296500,Australia,Victoria,-37.818086,144.97307,4170000,6727,6727,0.8543,Brunei,SE Asia,1,December,12
3617,1/12/2018,Melbourne,Beijing,31,9021,China,Beijing,39.930838,116.38634,11106000,Australia,Victoria,-37.818086,144.97307,4170000,8200,8200,0.909,China,NE Asia,1,December,12
3618,1/12/2018,Melbourne,Bangkok,61,19763,Thailand,Bangkok Metropolis,13.751945,100.514699,6704000,Australia,Victoria,-37.818086,144.97307,4170000,19038,19038,0.9633,Thailand,SE Asia,2,December,12
3619,1/12/2018,Melbourne,Hong Kong,155,44625,China,,22.306927,114.183064,7206000,Australia,Victoria,-37.818086,144.97307,4170000,42915,42915,0.9617,Hong Kong (SAR),NE Asia,3,December,12
3620,1/12/2018,Melbourne,Ho Chi Minh City,45,14145,Vietnam,H? ChÃƒÂ­ Minh city,10.781971,106.693081,5314000,Australia,Victoria,-37.818086,144.97307,4170000,13001,13001,0.9191,Vietnam,SE Asia,2,December,12
3621,1/12/2018,Melbourne,Honolulu,14,4690,United States,Hawaii,21.308822,-157.859944,786000,Australia,Victoria,-37.818086,144.97307,4170000,4087,4087,0.8714,USA,N America,1,December,12
3622,1/12/2018,Melbourne,Kuala Lumpur,156,46753,Malaysia,Selangor,3.168612,101.698037,1448000,Australia,Victoria,-37.818086,144.97307,4170000,40638,40638,0.8692,Malaysia,SE Asia,3,December,12
3623,1/12/2018,Melbourne,Jakarta,22,5529,Indonesia,Jakarta Raya,-6.172472,106.827492,9125000,Australia,Victoria,-37.818086,144.97307,4170000,5283,5283,0.9555,Indonesia,SE Asia,1,December,12
3624,1/12/2018,Melbourne,Dubai,93,46257,United Arab Emirates,Dubay,25.231942,55.278029,1379000,Australia,Victoria,-37.818086,144.97307,4170000,32967,32967,0.7127,United Arab Emirates,Middle East,1,December,12
3625,1/12/2018,Melbourne,Doha,31,16027,Qatar,Ad Dawhah,25.286556,51.532968,1450000,Australia,Victoria,-37.818086,144.97307,4170000,14355,14355,0.8957,Qatar,Middle East,1,December,12
3626,1/12/2018,Melbourne,Guangzhou,81,22842,China,Guangdong,23.146927,113.323064,8829000,Australia,Victoria,-37.818086,144.97307,4170000,22540,22540,0.9868,China,NE Asia,1,December,12
3627,1/12/2018,Melbourne,Hangzhou,9,2115,China,Zhejiang,30.25192,120.168073,3007000,Australia,Victoria,-37.818086,144.97307,4170000,1457,1457,0.6889,China,NE Asia,1,December,12
3628,1/12/2018,Melbourne,Haikou,5,1479,China,Hainan,19.933,110.46,,Australia,Victoria,-37.818086,144.97307,4170000,1339,1339,0.9053,China,NE Asia,1,December,12
3629,1/01/2019,Melbourne,Phuket,18,6030,Thailand,Phuket,8.1132,98.316872,79000,Australia,Victoria,-37.818086,144.97307,4170000,5294,5294,0.8779,Thailand,SE Asia,1,January,1
